Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
143,Morocco,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,56,Im
143,Morocco,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
143,Morocco,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,255,Im
143,Morocco,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,1990,Im
143,Morocco,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
143,Morocco,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
143,Morocco,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
143,Morocco,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
143,Morocco,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
143,Morocco,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,35,Im
143,Morocco,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
143,Morocco,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
143,Morocco,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
143,Morocco,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,6,Im
144,Mozambique,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,667,Im
144,Mozambique,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
144,Mozambique,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,738,Im
144,Mozambique,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,14,Im
144,Mozambique,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,27,Im
144,Mozambique,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
144,Mozambique,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,186,Im
144,Mozambique,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
144,Mozambique,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
144,Mozambique,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
144,Mozambique,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
144,Mozambique,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
144,Mozambique,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,24,Im
144,Mozambique,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
144,Mozambique,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,21,Im
144,Mozambique,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
144,Mozambique,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
144,Mozambique,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
28,Myanmar,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,481,Im
28,Myanmar,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
28,Myanmar,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
28,Myanmar,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,854,Im
28,Myanmar,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,8,Im
28,Myanmar,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
28,Myanmar,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,14,Im
28,Myanmar,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,127,Im
28,Myanmar,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
28,Myanmar,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
28,Myanmar,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
28,Myanmar,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
28,Myanmar,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
28,Myanmar,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,1038,Im
28,Myanmar,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,14,Im
28,Myanmar,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
28,Myanmar,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
28,Myanmar,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
28,Myanmar,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
28,Myanmar,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
147,Namibia,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,139,Im
147,Namibia,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,6,Im
147,Namibia,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,21,Im
147,Namibia,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,27,Im
147,Namibia,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,6,Im
147,Namibia,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,95,Im
147,Namibia,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
147,Namibia,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
147,Namibia,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,124,Im
149,Nepal,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,7,Im
149,Nepal,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,1020,Im
149,Nepal,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
149,Nepal,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,450,Im
149,Nepal,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,16,Im
149,Nepal,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,75,Im
149,Nepal,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
149,Nepal,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,105,Im
149,Nepal,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
150,Netherlands,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,7293,Im
150,Netherlands,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,1541,Im
150,Netherlands,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,370,Im
150,Netherlands,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,238,Im
150,Netherlands,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,2679,Im
150,Netherlands,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,621,Im
150,Netherlands,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,6169,Im
150,Netherlands,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,904,Im
150,Netherlands,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,15,Im
150,Netherlands,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
150,Netherlands,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,19,Im
150,Netherlands,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
150,Netherlands,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,22,Im
150,Netherlands,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,16,Im
150,Netherlands,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,4341,Im
150,Netherlands,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,1133,Im
150,Netherlands,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,709,Im
150,Netherlands,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,882,Im
150,Netherlands,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
150,Netherlands,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
153,New Caledonia,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,39,Im
153,New Caledonia,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
153,New Caledonia,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,6,Im
153,New Caledonia,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
153,New Caledonia,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
153,New Caledonia,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
153,New Caledonia,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
153,New Caledonia,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
153,New Caledonia,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
153,New Caledonia,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,685,Im
156,New Zealand,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,32,Im
156,New Zealand,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,53,Im
156,New Zealand,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,30,Im
156,New Zealand,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
156,New Zealand,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,121,Im
156,New Zealand,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,15,Im
156,New Zealand,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
156,New Zealand,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,8,Im
156,New Zealand,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,6,Im
156,New Zealand,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
156,New Zealand,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,13,Im
156,New Zealand,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
157,Nicaragua,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,219,Im
157,Nicaragua,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,11,Im
157,Nicaragua,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,133,Im
157,Nicaragua,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,16,Im
157,Nicaragua,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,14,Im
157,Nicaragua,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
157,Nicaragua,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,242,Im
157,Nicaragua,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
157,Nicaragua,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
157,Nicaragua,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
157,Nicaragua,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,2,Im
157,Nicaragua,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
157,Nicaragua,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,78,Im
157,Nicaragua,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
157,Nicaragua,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
157,Nicaragua,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
158,Niger,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,80,Im
158,Niger,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,17,Im
158,Niger,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,785,Im
158,Niger,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,419,Im
158,Niger,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,48,Im
158,Niger,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
158,Niger,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,14,Im
158,Niger,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
158,Niger,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,12,Im
158,Niger,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
158,Niger,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
159,Nigeria,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,4825,Im
159,Nigeria,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,15,Im
159,Nigeria,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,1278,Im
159,Nigeria,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,6,Im
159,Nigeria,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,8,Im
159,Nigeria,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
159,Nigeria,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,271,Im
159,Nigeria,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
159,Nigeria,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
159,Nigeria,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,4,Im
159,Nigeria,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,43,Im
159,Nigeria,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,35,Im
159,Nigeria,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
159,Nigeria,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
159,Nigeria,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,8,Im
154,North Macedonia,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,185,Im
154,North Macedonia,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,56,Im
154,North Macedonia,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,8,Im
154,North Macedonia,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,13,Im
154,North Macedonia,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,8,Im
154,North Macedonia,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,62,Im
154,North Macedonia,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,16,Im
154,North Macedonia,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,5,Im
154,North Macedonia,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
154,North Macedonia,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,605,Im
162,Norway,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,11,Im
162,Norway,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,28,Im
162,Norway,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,28,Im
162,Norway,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,96,Im
162,Norway,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
162,Norway,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,125,Im
162,Norway,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
162,Norway,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,392,Im
162,Norway,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,10,Im
162,Norway,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
162,Norway,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
221,Oman,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,809,Im
221,Oman,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,423,Im
221,Oman,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,255,Im
221,Oman,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
221,Oman,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,95,Im
221,Oman,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
221,Oman,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,222,Im
221,Oman,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
221,Oman,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
221,Oman,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
221,Oman,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,4,Im
221,Oman,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
221,Oman,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
221,Oman,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
221,Oman,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
221,Oman,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
221,Oman,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
165,Pakistan,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,8,Im
165,Pakistan,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,2227,Im
165,Pakistan,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,13,Im
165,Pakistan,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,5830,Im
165,Pakistan,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
165,Pakistan,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,41,Im
165,Pakistan,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,98,Im
165,Pakistan,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
165,Pakistan,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
165,Pakistan,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,35,Im
165,Pakistan,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
165,Pakistan,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,101,Im
165,Pakistan,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
165,Pakistan,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,2094,Im
165,Pakistan,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
165,Pakistan,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,810,Im
165,Pakistan,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
165,Pakistan,2559,Cottonseed,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
166,Panama,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,195,Im
166,Panama,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
166,Panama,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,214,Im
166,Panama,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
166,Panama,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,28,Im
166,Panama,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
166,Panama,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,529,Im
166,Panama,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
166,Panama,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
166,Panama,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
166,Panama,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,9,Im
166,Panama,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,1,Im
166,Panama,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,41,Im
166,Panama,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
166,Panama,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
168,Papua New Guinea,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,312,Im
168,Papua New Guinea,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,3,Im
168,Papua New Guinea,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,153,Im
168,Papua New Guinea,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,10,Im
168,Papua New Guinea,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
168,Papua New Guinea,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
168,Papua New Guinea,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,18,Im
168,Papua New Guinea,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
168,Papua New Guinea,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
168,Papua New Guinea,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,3,Im
168,Papua New Guinea,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
168,Papua New Guinea,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,31,Im
169,Paraguay,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,407,Im
169,Paraguay,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,2,Im
169,Paraguay,2807,Rice and products,5911,Export Quantity,2018,2018,1000 tonnes,954,Im
169,Paraguay,2513,Barley and products,5611,Import Quantity,2018,2018,1000 tonnes,36,Im
169,Paraguay,2513,Barley and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2514,Maize and products,5611,Import Quantity,2018,2018,1000 tonnes,13,Im
169,Paraguay,2514,Maize and products,5911,Export Quantity,2018,2018,1000 tonnes,1504,Im
169,Paraguay,2517,Millet and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2517,Millet and products,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2518,Sorghum and products,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2518,Sorghum and products,5911,Export Quantity,2018,2018,1000 tonnes,4,Im
169,Paraguay,2546,Beans,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2546,Beans,5911,Export Quantity,2018,2018,1000 tonnes,0,Im
169,Paraguay,2555,Soyabeans,5611,Import Quantity,2018,2018,1000 tonnes,6,Im
169,Paraguay,2555,Soyabeans,5911,Export Quantity,2018,2018,1000 tonnes,6029,Im
169,Paraguay,2558,Rape and Mustardseed,5611,Import Quantity,2018,2018,1000 tonnes,1,Im
169,Paraguay,2558,Rape and Mustardseed,5911,Export Quantity,2018,2018,1000 tonnes,5,Im
169,Paraguay,2559,Cottonseed,5611,Import Quantity,2018,2018,1000 tonnes,0,Im
170,Peru,2511,Wheat and products,5611,Import Quantity,2018,2018,1000 tonnes,2096,Im
170,Peru,2511,Wheat and products,5911,Export Quantity,2018,2018,1000 tonnes,154,Im
170,Peru,2807,Rice and products,5611,Import Quantity,2018,2018,1000 tonnes,400,Im
