Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
5203,Northern America,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,141,A
5203,Northern America,976,Sheep,5608,Import Quantity,2018,2018,Head,5911,A
5203,Northern America,976,Sheep,5908,Export Quantity,2018,2018,Head,50162,A
5203,Northern America,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,12221,A
5203,Northern America,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,18656,A
52030,Northern America (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,271733,A
52030,Northern America (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,586352,A
52030,Northern America (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,46868,A
52030,Northern America (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,108,A
52030,Northern America (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,25772,A
52030,Northern America (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,74,A
52030,Northern America (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,1947,A
52030,Northern America (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,3821,A
52030,Northern America (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,96910,A
52030,Northern America (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,22,A
52030,Northern America (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,1530,A
52030,Northern America (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,103,A
52030,Northern America (excluding intra-trade),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,14,A
52030,Northern America (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,5,A
52030,Northern America (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,1251,A
52030,Northern America (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,76597,A
52030,Northern America (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,3,A
52030,Northern America (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,29,A
52030,Northern America (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,41760,A
52030,Northern America (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,5,A
52030,Northern America (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,0,A
52030,Northern America (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,3928,A
5204,Central America,866,Cattle,5608,Import Quantity,2018,2018,Head,40750,A
5204,Central America,866,Cattle,5908,Export Quantity,2018,2018,Head,1289223,A
5204,Central America,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,30652,A
5204,Central America,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,22180,A
5204,Central America,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,2,A
5204,Central America,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,53155,A
5204,Central America,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,6696,A
5204,Central America,1016,Goats,5608,Import Quantity,2018,2018,Head,13,A
5204,Central America,1016,Goats,5908,Export Quantity,2018,2018,Head,12,A
5204,Central America,1034,Pigs,5608,Import Quantity,2018,2018,Head,35075,A
5204,Central America,1034,Pigs,5908,Export Quantity,2018,2018,Head,676,A
5204,Central America,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,A
5204,Central America,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,1,A
5204,Central America,976,Sheep,5608,Import Quantity,2018,2018,Head,8101,A
5204,Central America,976,Sheep,5908,Export Quantity,2018,2018,Head,136,A
5204,Central America,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,688,A
5204,Central America,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,6,A
52040,Central America (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,99,A
52040,Central America (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,24070,A
52040,Central America (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,1278261,A
52040,Central America (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,361,A
52040,Central America (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,8818,A
52040,Central America (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,1,A
52040,Central America (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,2,A
52040,Central America (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,47217,A
52040,Central America (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,219,A
52040,Central America (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,11,A
52040,Central America (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,2,A
52040,Central America (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,48,A
52040,Central America (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,34397,A
52040,Central America (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,A
52040,Central America (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,1,A
52040,Central America (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,10,A
52040,Central America (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,9797,A
52040,Central America (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,7,A
52040,Central America (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,688,A
52040,Central America (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,0,A
52040,Central America (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,6,A
5206,Caribbean,866,Cattle,5608,Import Quantity,2018,2018,Head,1105,A
5206,Caribbean,866,Cattle,5908,Export Quantity,2018,2018,Head,538,A
5206,Caribbean,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,5259,A
5206,Caribbean,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,3035,A
5206,Caribbean,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,399,A
5206,Caribbean,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,0,A
5206,Caribbean,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,17416,A
5206,Caribbean,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,2987,A
5206,Caribbean,1016,Goats,5608,Import Quantity,2018,2018,Head,119,A
5206,Caribbean,1016,Goats,5908,Export Quantity,2018,2018,Head,21,A
5206,Caribbean,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,2,A
5206,Caribbean,1034,Pigs,5608,Import Quantity,2018,2018,Head,841,A
5206,Caribbean,1034,Pigs,5908,Export Quantity,2018,2018,Head,2,A
5206,Caribbean,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,A
5206,Caribbean,976,Sheep,5608,Import Quantity,2018,2018,Head,949,A
5206,Caribbean,976,Sheep,5908,Export Quantity,2018,2018,Head,87,A
5206,Caribbean,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,11,A
5206,Caribbean,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,22,A
52060,Caribbean (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,11,A
52060,Caribbean (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,391,A
52060,Caribbean (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,0,A
52060,Caribbean (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,1,A
52060,Caribbean (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,20,A
52060,Caribbean (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1860,A
52060,Caribbean (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,6,A
52060,Caribbean (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,4,A
52060,Caribbean (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,1,A
52060,Caribbean (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,305,A
52060,Caribbean (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,15511,A
52060,Caribbean (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,0,A
52060,Caribbean (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,1,A
52060,Caribbean (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,45,A
52060,Caribbean (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1,A
52060,Caribbean (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,0,A
52060,Caribbean (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,1248,A
52060,Caribbean (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,0,A
52060,Caribbean (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,A
52060,Caribbean (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,1,A
52060,Caribbean (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,2588,A
52060,Caribbean (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,0,A
52060,Caribbean (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,47,A
52060,Caribbean (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,1,A
52060,Caribbean (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,21,A
5207,South America,866,Cattle,5608,Import Quantity,2018,2018,Head,11856,A
5207,South America,866,Cattle,5908,Export Quantity,2018,2018,Head,1093055,A
5207,South America,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,21142,A
5207,South America,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,23515,A
5207,South America,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,13,A
5207,South America,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,6918,A
5207,South America,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,24382,A
5207,South America,1016,Goats,5608,Import Quantity,2018,2018,Head,80,A
5207,South America,1016,Goats,5908,Export Quantity,2018,2018,Head,4,A
5207,South America,1034,Pigs,5608,Import Quantity,2018,2018,Head,13347,A
5207,South America,1034,Pigs,5908,Export Quantity,2018,2018,Head,8672,A
5207,South America,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,A
5207,South America,976,Sheep,5608,Import Quantity,2018,2018,Head,608,A
5207,South America,976,Sheep,5908,Export Quantity,2018,2018,Head,462,A
5207,South America,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,1789,A
5207,South America,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,1179,A
52070,South America (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,37,A
52070,South America (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,108,A
52070,South America (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,367121,A
52070,South America (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,1091350,A
52070,South America (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,39,A
52070,South America (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,681,A
52070,South America (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,17,A
52070,South America (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,14,A
52070,South America (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,1,A
52070,South America (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,13,A
52070,South America (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,3442,A
52070,South America (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,20603,A
52070,South America (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,0,A
52070,South America (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,5,A
52070,South America (excluding intra-trade),1016,Goats,5910,Export Quantity,2018,2018,tonnes,0,A
52070,South America (excluding intra-trade),1016,Goats,5908,Export Quantity,2018,2018,Head,4,A
52070,South America (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,237,A
52070,South America (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,3347,A
52070,South America (excluding intra-trade),1034,Pigs,5910,Export Quantity,2018,2018,tonnes,5,A
52070,South America (excluding intra-trade),1034,Pigs,5908,Export Quantity,2018,2018,Head,69,A
52070,South America (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,0,A
52070,South America (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,A
52070,South America (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,4,A
52070,South America (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,41,A
52070,South America (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,0,A
52070,South America (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,0,A
52070,South America (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,25,A
52070,South America (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,640,A
52070,South America (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,0,A
52070,South America (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,1,A
5300,Asia,866,Cattle,5608,Import Quantity,2018,2018,Head,4442664,A
5300,Asia,866,Cattle,5908,Export Quantity,2018,2018,Head,579588,A
5300,Asia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,191833,A
5300,Asia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,161338,A
5300,Asia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,7375,A
5300,Asia,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,6614,A
5300,Asia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,926876,A
5300,Asia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,739328,A
5300,Asia,1016,Goats,5608,Import Quantity,2018,2018,Head,3742038,A
5300,Asia,1016,Goats,5908,Export Quantity,2018,2018,Head,2203671,A
5300,Asia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,2045,A
5300,Asia,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,5,A
5300,Asia,1034,Pigs,5608,Import Quantity,2018,2018,Head,2748177,A
5300,Asia,1034,Pigs,5908,Export Quantity,2018,2018,Head,2806481,A
5300,Asia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,858,A
5300,Asia,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,28,A
5300,Asia,976,Sheep,5608,Import Quantity,2018,2018,Head,9311013,A
5300,Asia,976,Sheep,5908,Export Quantity,2018,2018,Head,1369606,A
5300,Asia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,582,A
5300,Asia,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,355,A
53000,Asia (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,944124,A
53000,Asia (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,3571448,A
53000,Asia (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,1381,A
53000,Asia (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,3627,A
53000,Asia (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,2216,A
53000,Asia (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,29867,A
53000,Asia (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,2,A
53000,Asia (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,63,A
53000,Asia (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,207,A
53000,Asia (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,598,A
53000,Asia (excluding intra-trade),1068,Ducks,5910,Export Quantity,2018,2018,tonnes,3,A
53000,Asia (excluding intra-trade),1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,12,A
53000,Asia (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,219212,A
53000,Asia (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,12453,A
53000,Asia (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,36177,A
53000,Asia (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,1458434,A
53000,Asia (excluding intra-trade),1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,2044,A
53000,Asia (excluding intra-trade),1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,0,A
53000,Asia (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,4087,A
53000,Asia (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,57451,A
53000,Asia (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,11,A
53000,Asia (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,23,A
53000,Asia (excluding intra-trade),1140,Rabbits and hares,5910,Export Quantity,2018,2018,tonnes,0,A
53000,Asia (excluding intra-trade),1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,3,A
53000,Asia (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,235989,A
53000,Asia (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,7747809,A
53000,Asia (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,318,A
53000,Asia (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,7205,A
53000,Asia (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,12,A
53000,Asia (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,516,A
53000,Asia (excluding intra-trade),1079,Turkeys,5910,Export Quantity,2018,2018,tonnes,3,A
53000,Asia (excluding intra-trade),1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,44,A
5301,Central Asia,866,Cattle,5608,Import Quantity,2018,2018,Head,80525,A
5301,Central Asia,866,Cattle,5908,Export Quantity,2018,2018,Head,45791,A
5301,Central Asia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,6042,A
5301,Central Asia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,308,A
5301,Central Asia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,1,A
5301,Central Asia,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,0,A
5301,Central Asia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,6719,A
5301,Central Asia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,83076,A
5301,Central Asia,1016,Goats,5608,Import Quantity,2018,2018,Head,5349,A
5301,Central Asia,1016,Goats,5908,Export Quantity,2018,2018,Head,330,A
5301,Central Asia,1034,Pigs,5608,Import Quantity,2018,2018,Head,4980,A
5301,Central Asia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,A
5301,Central Asia,976,Sheep,5608,Import Quantity,2018,2018,Head,23076,A
5301,Central Asia,976,Sheep,5908,Export Quantity,2018,2018,Head,37951,A
5301,Central Asia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,39,A
53010,Central Asia (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,19136,A
53010,Central Asia (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,43055,A
53010,Central Asia (excluding intra-trade),866,Cattle,5910,Export Quantity,2018,2018,tonnes,1481,A
53010,Central Asia (excluding intra-trade),866,Cattle,5908,Export Quantity,2018,2018,Head,3883,A
53010,Central Asia (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,1135,A
53010,Central Asia (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,5915,A
53010,Central Asia (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,0,A
53010,Central Asia (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,62,A
53010,Central Asia (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,3,A
53010,Central Asia (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,2,A
53010,Central Asia (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,4464,A
53010,Central Asia (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,80255,A
53010,Central Asia (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,141,A
53010,Central Asia (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,5132,A
53010,Central Asia (excluding intra-trade),1034,Pigs,5610,Import Quantity,2018,2018,tonnes,318,A
53010,Central Asia (excluding intra-trade),1034,Pigs,5608,Import Quantity,2018,2018,Head,4980,A
53010,Central Asia (excluding intra-trade),1140,Rabbits and hares,5610,Import Quantity,2018,2018,tonnes,2,A
53010,Central Asia (excluding intra-trade),1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,A
53010,Central Asia (excluding intra-trade),976,Sheep,5610,Import Quantity,2018,2018,tonnes,18,A
53010,Central Asia (excluding intra-trade),976,Sheep,5608,Import Quantity,2018,2018,Head,460,A
53010,Central Asia (excluding intra-trade),976,Sheep,5910,Export Quantity,2018,2018,tonnes,376,A
53010,Central Asia (excluding intra-trade),976,Sheep,5908,Export Quantity,2018,2018,Head,8533,A
53010,Central Asia (excluding intra-trade),1079,Turkeys,5610,Import Quantity,2018,2018,tonnes,2,A
53010,Central Asia (excluding intra-trade),1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,39,A
5302,Eastern Asia,866,Cattle,5608,Import Quantity,2018,2018,Head,197928,A
5302,Eastern Asia,866,Cattle,5908,Export Quantity,2018,2018,Head,18844,A
5302,Eastern Asia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,8763,A
5302,Eastern Asia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,2413,A
5302,Eastern Asia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,106,A
5302,Eastern Asia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,189737,A
5302,Eastern Asia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,81008,A
5302,Eastern Asia,1016,Goats,5608,Import Quantity,2018,2018,Head,8418,A
5302,Eastern Asia,1016,Goats,5908,Export Quantity,2018,2018,Head,3519,A
5302,Eastern Asia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,99,A
5302,Eastern Asia,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,0,A
5302,Eastern Asia,1034,Pigs,5608,Import Quantity,2018,2018,Head,1586053,A
5302,Eastern Asia,1034,Pigs,5908,Export Quantity,2018,2018,Head,1585424,A
5302,Eastern Asia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,829,A
5302,Eastern Asia,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,11,A
5302,Eastern Asia,976,Sheep,5608,Import Quantity,2018,2018,Head,1886,A
5302,Eastern Asia,976,Sheep,5908,Export Quantity,2018,2018,Head,1050,A
53020,Eastern Asia (excluding intra-trade),866,Cattle,5610,Import Quantity,2018,2018,tonnes,55153,A
53020,Eastern Asia (excluding intra-trade),866,Cattle,5608,Import Quantity,2018,2018,Head,176718,A
53020,Eastern Asia (excluding intra-trade),1057,Chickens,5610,Import Quantity,2018,2018,tonnes,113,A
53020,Eastern Asia (excluding intra-trade),1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,3816,A
53020,Eastern Asia (excluding intra-trade),1057,Chickens,5910,Export Quantity,2018,2018,tonnes,0,A
53020,Eastern Asia (excluding intra-trade),1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,1,A
53020,Eastern Asia (excluding intra-trade),1068,Ducks,5610,Import Quantity,2018,2018,tonnes,5,A
53020,Eastern Asia (excluding intra-trade),1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,82,A
53020,Eastern Asia (excluding intra-trade),1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,89882,A
53020,Eastern Asia (excluding intra-trade),1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,878,A
53020,Eastern Asia (excluding intra-trade),1016,Goats,5610,Import Quantity,2018,2018,tonnes,140,A
53020,Eastern Asia (excluding intra-trade),1016,Goats,5608,Import Quantity,2018,2018,Head,4791,A
